35.92467,-79.03497
35.92467,-79.03497
35.92165,-79.03932
35.92165,-79.03932
35.92165,-79.03932
35.92165,-79.03932
35.92165,-79.03932
35.92165,-79.03932
35.92165,-79.03932
35.921455,-79.04865
35.921455,-79.04865
35.921455,-79.04865
,
,
35.92071,-79.04921
35.92071,-79.04921
35.92223,-79.037415
,
,
35.92223,-79.037415
35.92223,-79.037415
35.92223,-79.037415
35.92148,-79.04867
35.92148,-79.04867
35.92148,-79.04867
35.92148,-79.04867
35.92148,-79.04867
35.92148,-79.04867
35.923706,-79.04438
35.923706,-79.04438
35.923706,-79.04438
35.923706,-79.04438
35.923706,-79.04438
35.923706,-79.04438
,
,
,
35.924877,-79.0338
35.924877,-79.0338
35.924877,-79.0338
35.91974,-79.05158
35.9182,-79.049225
35.919296,-79.040764
35.919296,-79.040764
35.919296,-79.040764
35.919388,-79.040764
35.924034,-79.0365
35.919388,-79.040764
,
35.91968,-79.05156
35.91968,-79.05156
35.91968,-79.05156
,
,
,
35.922802,-79.05016
35.918346,-79.04885
35.918346,-79.04885
35.918346,-79.04885
,
,
,
35.92276,-79.04762
35.924328,-79.033485
,
,
,
,
35.924637,-79.03979
35.9244,-79.03938
35.923656,-79.043434
35.91958,-79.05149
35.91958,-79.05149
,
,
,
35.92071,-79.049255
35.92071,-79.049255
35.92071,-79.049255
,
35.92538,-79.030495
35.92538,-79.030495
35.9182,-79.049225
,
,
35.923836,-79.04231
35.923836,-79.04231
35.923874,-79.04231
35.921783,-79.039345
35.921783,-79.039345
35.921783,-79.039345
35.91988,-79.051636
35.920258,-79.04376
35.920258,-79.04376
35.920258,-79.04376
,
,
,
,
35.92465,-79.03978
35.92465,-79.03978
35.92465,-79.03978
35.91958,-79.05149
,
,
35.919262,-79.04726
35.917976,-79.04614
35.917976,-79.04614
35.917976,-79.04614
35.925148,-79.036865
35.925148,-79.036865
35.925148,-79.036865
35.925148,-79.036865
35.925148,-79.036865
35.925148,-79.036865
35.92529,-79.03671
35.921482,-79.04865
35.921482,-79.04865
35.921482,-79.04865
35.9372,-79.02777
35.9372,-79.02777
35.921436,-79.04843
35.921436,-79.04843
35.921436,-79.04843
35.921436,-79.04843
35.921436,-79.04843
,
,
,
,
,
,
,
35.91983,-79.03879
35.922733,-79.04218
35.922733,-79.04218
35.922733,-79.04218
35.922733,-79.04218
35.9251,-79.032234
35.92109,-79.051834
35.92109,-79.051834
35.92109,-79.051834
35.92468,-79.03499
35.92468,-79.03499
35.921787,-79.03933
35.921787,-79.03933
35.921787,-79.03933
35.921787,-79.03933
35.921787,-79.03933
35.922775,-79.05022
35.922775,-79.05022
35.922775,-79.05022
35.918095,-79.046555
35.918095,-79.046555
35.918095,-79.046555
35.918385,-79.04875
,
,
,
35.92444,-79.03387
35.918095,-79.046555
35.918095,-79.046555
35.918095,-79.046555
35.9212,-79.03877
35.9212,-79.03877
35.9212,-79.03877
35.924633,-79.034996
35.91759,-79.040955
35.925133,-79.03226
35.92476,-79.03496
35.92476,-79.03496
35.92476,-79.03496
,
,
,
,
35.919403,-79.04738
35.919403,-79.04738
35.919403,-79.04738
35.919403,-79.04738
35.919403,-79.04738
35.919403,-79.04738
35.922867,-79.04992
35.922867,-79.04992
35.922867,-79.04992
35.922867,-79.04992
35.922867,-79.04992
35.922867,-79.04992
35.919186,-79.040726
35.919098,-79.0469
35.919098,-79.0469
35.919098,-79.0469
35.922794,-79.03874
35.922794,-79.03874
35.922794,-79.03874
,
35.924397,-79.039375
35.924397,-79.039375
35.92079,-79.04901
35.92079,-79.04901
35.92079,-79.04901
35.92079,-79.04901
35.92079,-79.04901
35.92079,-79.04901
35.919224,-79.04103
35.922863,-79.04998
35.922863,-79.04998
35.922863,-79.04998
35.922863,-79.04998
35.922863,-79.04998
35.922863,-79.04998
35.922863,-79.04998
35.9212,-79.03877
35.9212,-79.03877
35.9212,-79.03877
35.92064,-79.03775
35.92064,-79.03775
,
35.919495,-79.03877
35.919495,-79.03877
35.919495,-79.03877
35.919495,-79.03877
35.919495,-79.03877
35.919495,-79.03877
35.924664,-79.03997
35.924664,-79.03997
35.924664,-79.03997
35.921436,-79.048256
35.921436,-79.048256
35.921436,-79.048256
35.91955,-79.05147
35.91968,-79.05156
35.91968,-79.05156
35.922516,-79.03858
35.922516,-79.03858
35.922516,-79.03858
35.9251,-79.032234
35.9251,-79.032234
35.923843,-79.04231
35.923843,-79.04231
35.923843,-79.04231
35.922554,-79.05038
35.922554,-79.05038
35.922554,-79.05038
35.9251,-79.032234
,
35.91938,-79.04552
35.924335,-79.034065
35.92282,-79.03875
35.92282,-79.03875
35.925365,-79.03208
35.925365,-79.03208
35.92206,-79.03663
35.92206,-79.03663
35.924328,-79.042175
35.924877,-79.0338
35.924335,-79.034065
35.921032,-79.051834
35.919254,-79.04075
35.92424,-79.03826
35.92424,-79.03826
35.92424,-79.03826
,
35.921623,-79.04376
35.921623,-79.04376
35.921623,-79.04376
35.921623,-79.04376
35.921623,-79.04376
35.921623,-79.04376
35.922726,-79.047646
35.922726,-79.047646
35.922726,-79.047646
35.922726,-79.047646
35.922726,-79.047646
35.922726,-79.047646
35.9215,-79.048676
35.9215,-79.048676
35.9215,-79.048676
35.9215,-79.048676
35.9215,-79.048676
35.9215,-79.048676
35.91974,-79.05158
35.92106,-79.04371
35.92106,-79.04371
35.921974,-79.03941
35.921974,-79.03941
35.921974,-79.03941
35.921974,-79.03941
35.921974,-79.03941
35.921974,-79.03941
,
,
,
35.923985,-79.04319
35.923985,-79.04319
35.923985,-79.04319
,
35.92039,-79.04517
35.92039,-79.04517
,
35.92136,-79.0395
35.92136,-79.0395
35.9251,-79.032234
,
,
,
35.91988,-79.051636
35.91988,-79.051636
35.92029,-79.043724
35.92029,-79.043724
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.04104
35.92155,-79.036865
35.92155,-79.036865
35.923866,-79.04316
35.923866,-79.04316
35.923866,-79.04316
35.92216,-79.0366
35.92216,-79.0366
35.92216,-79.0366
35.92434,-79.03404
35.921436,-79.03872
35.921436,-79.03872
35.921436,-79.03872
35.92185,-79.03936
35.92185,-79.03936
35.92185,-79.03936
,
,
35.923904,-79.04317
35.923904,-79.04317
35.91782,-79.050224
35.91988,-79.051636
35.91988,-79.051636
35.918385,-79.04875
35.91988,-79.051636
35.921455,-79.03695
35.921455,-79.03695
35.921455,-79.03695
35.921455,-79.03695
35.921455,-79.03695
35.921455,-79.03695
35.921436,-79.03872
35.921436,-79.03872
35.921436,-79.03872
35.91977,-79.03877
35.91977,-79.03877
35.918674,-79.03953
35.91691,-79.04388
35.924877,-79.0338
35.924877,-79.0338
35.924877,-79.0338
35.918346,-79.04885
35.925262,-79.03674
,
,
35.920704,-79.0493
35.920704,-79.0493
35.920704,-79.0493
35.92447,-79.035065
35.92447,-79.035065
35.92447,-79.035065
35.920704,-79.0493
35.920704,-79.0493
35.920704,-79.0493
,
,
,
,
,
,
35.919186,-79.040726
,
,
,
35.918346,-79.04885
35.918346,-79.04885
35.918373,-79.04878
35.918373,-79.04878
35.918373,-79.04878
35.918186,-79.05064
35.918186,-79.05064
35.918186,-79.05064
,
,
,
35.924725,-79.03498
35.924725,-79.03498
35.924725,-79.03498
35.924725,-79.03498
35.924725,-79.03498
35.924725,-79.03498
35.924053,-79.04322
,
,
,
,
35.91974,-79.05158
,
35.92082,-79.04903
35.92082,-79.04903
35.92082,-79.04903
35.91808,-79.04585
35.92155,-79.036865
35.92155,-79.036865
,
,
35.92275,-79.05027
35.92275,-79.05027
35.92275,-79.05027
35.92275,-79.05027
35.92275,-79.05027
35.92275,-79.05027
35.925354,-79.0317
35.92136,-79.0395
35.922173,-79.04571
35.922173,-79.04571
35.922173,-79.04571
35.922173,-79.04571
